role,champion_1,champion_2,duel_winrate,duel_games
UTILITY,Nautilus,Shen,0.6,5
MIDDLE,Gangplank,Fizz,1.0,1
MIDDLE,Fizz,Gangplank,0.0,1
JUNGLE,MonkeyKing,Diana,0.5,14
JUNGLE,Diana,MonkeyKing,0.5,14
MIDDLE,Malzahar,Akshan,0.3333333333333333,3
MIDDLE,Akshan,Malzahar,0.6666666666666666,3
TOP,KogMaw,Volibear,1.0,2
TOP,Volibear,KogMaw,0.0,2
MIDDLE,Yorick,Viktor,0.0,1
MIDDLE,Viktor,Yorick,1.0,1
TOP,Poppy,Singed,0.375,8
TOP,Singed,Poppy,0.625,8
MIDDLE,RekSai,Azir,1.0,1
MIDDLE,Azir,RekSai,0.0,1
BOTTOM,Kaisa,Brand,0.4230769230769231,26
BOTTOM,Brand,Kaisa,0.5769230769230769,26
UTILITY,Soraka,Ashe,0.0,1
UTILITY,Ashe,Soraka,1.0,1
UTILITY,Bard,Zyra,0.5,8
UTILITY,Zyra,Bard,0.5,8
TOP,Ornn,Ezreal,0.0,3
TOP,Ezreal,Ornn,1.0,3
JUNGLE,Belveth,Zaahen,0.5,2
JUNGLE,Zaahen,Belveth,0.5,2
TOP,Akali,Nasus,0.6666666666666666,3
TOP,Nasus,Akali,0.3333333333333333,3
TOP,Sion,Poppy,0.6,5
TOP,Poppy,Sion,0.4,5
TOP,Urgot,DrMundo,0.5,2
TOP,DrMundo,Urgot,0.5,2
MIDDLE,Annie,Kayle,0.2,5
MIDDLE,Kayle,Annie,0.8,5
TOP,Jax,Sylas,0.16666666666666666,6
TOP,Sylas,Jax,0.8333333333333334,6
MIDDLE,Ahri,Heimerdinger,0.75,4
MIDDLE,Heimerdinger,Ahri,0.25,4
TOP,Hwei,Gragas,1.0,1
TOP,Gragas,Hwei,0.0,1
TOP,Fiora,MonkeyKing,1.0,1
TOP,MonkeyKing,Fiora,0.0,1
JUNGLE,Olaf,Diana,0.0,5
JUNGLE,Diana,Olaf,1.0,5
MIDDLE,Annie,Malphite,0.0,1
MIDDLE,Malphite,Annie,1.0,1
MIDDLE,Xerath,Yasuo,0.8571428571428571,7
MIDDLE,Yasuo,Xerath,0.14285714285714285,7
TOP,Riven,Kaisa,0.0,1
TOP,Kaisa,Riven,1.0,1
JUNGLE,Malphite,Ekko,0.0,1
JUNGLE,Ekko,Malphite,1.0,1
JUNGLE,Evelynn,Zed,0.75,4
JUNGLE,Zed,Evelynn,0.25,4
MIDDLE,Cassiopeia,Irelia,0.75,8
MIDDLE,Irelia,Cassiopeia,0.25,8
MIDDLE,Ziggs,Taliyah,1.0,1
MIDDLE,Taliyah,Ziggs,0.0,1
TOP,Teemo,Irelia,0.75,4
TOP,Irelia,Teemo,0.25,4
BOTTOM,Katarina,Kalista,0.2,5
BOTTOM,Kalista,Katarina,0.8,5
MIDDLE,AurelionSol,Chogath,0.0,1
MIDDLE,Chogath,AurelionSol,1.0,1
MIDDLE,Ezreal,Orianna,0.4,5
MIDDLE,Orianna,Ezreal,0.6,5
MIDDLE,Veigar,Vladimir,0.75,4
MIDDLE,Vladimir,Veigar,0.25,4
TOP,Chogath,Mordekaiser,0.6666666666666666,3
TOP,Mordekaiser,Chogath,0.3333333333333333,3
TOP,Olaf,Kled,0.16666666666666666,6
TOP,Kled,Olaf,0.8333333333333334,6
TOP,Zac,Akshan,0.0,2
TOP,Akshan,Zac,1.0,2
BOTTOM,Jinx,Brand,0.6428571428571429,14
BOTTOM,Brand,Jinx,0.35714285714285715,14
JUNGLE,Zac,Rengar,0.5714285714285714,7
JUNGLE,Rengar,Zac,0.42857142857142855,7
BOTTOM,Vayne,Smolder,0.25,20
BOTTOM,Smolder,Vayne,0.75,20
TOP,Ornn,FiddleSticks,1.0,4
TOP,FiddleSticks,Ornn,0.0,4
TOP,TahmKench,Vayne,1.0,2
TOP,Vayne,TahmKench,0.0,2
BOTTOM,Twitch,Vayne,0.4,5
BOTTOM,Vayne,Twitch,0.6,5
UTILITY,Yuumi,Lux,0.5,4
UTILITY,Lux,Yuumi,0.5,4
JUNGLE,Trundle,Talon,0.0,1
JUNGLE,Talon,Trundle,1.0,1
JUNGLE,Karthus,Evelynn,0.2,5
JUNGLE,Evelynn,Karthus,0.8,5
MIDDLE,Kennen,Ivern,0.0,1
MIDDLE,Ivern,Kennen,1.0,1
MIDDLE,Velkoz,Brand,1.0,1
MIDDLE,Brand,Velkoz,0.0,1
TOP,AurelionSol,Mordekaiser,1.0,1
TOP,Mordekaiser,AurelionSol,0.0,1
UTILITY,Renata,Shaco,0.6666666666666666,3
UTILITY,Shaco,Renata,0.3333333333333333,3
MIDDLE,Kayle,Katarina,0.0,2
MIDDLE,Katarina,Kayle,1.0,2
TOP,Shen,Nasus,0.25,4
TOP,Nasus,Shen,0.75,4
TOP,Nasus,Riven,0.0,2
TOP,Riven,Nasus,1.0,2
BOTTOM,Brand,Tristana,0.3,10
BOTTOM,Tristana,Brand,0.7,10
JUNGLE,Zed,Rammus,0.0,1
JUNGLE,Rammus,Zed,1.0,1
TOP,Yasuo,Yorick,0.6666666666666666,3
TOP,Yorick,Yasuo,0.3333333333333333,3
MIDDLE,Quinn,Smolder,0.6666666666666666,3
MIDDLE,Smolder,Quinn,0.3333333333333333,3
TOP,Urgot,Zilean,0.0,1
TOP,Zilean,Urgot,1.0,1
TOP,Jax,Heimerdinger,0.5,2
TOP,Heimerdinger,Jax,0.5,2
UTILITY,Nami,Zac,0.6666666666666666,3
UTILITY,Zac,Nami,0.3333333333333333,3
UTILITY,Milio,Zyra,0.3333333333333333,3
UTILITY,Zyra,Milio,0.6666666666666666,3
TOP,Malzahar,Singed,0.3333333333333333,3
TOP,Singed,Malzahar,0.6666666666666666,3
UTILITY,Ashe,Velkoz,0.0,2
UTILITY,Velkoz,Ashe,1.0,2
TOP,Mordekaiser,Renekton,0.625,8
TOP,Renekton,Mordekaiser,0.375,8
TOP,Kayle,Teemo,0.75,4
TOP,Teemo,Kayle,0.25,4
TOP,Ahri,Irelia,0.5,2
TOP,Irelia,Ahri,0.5,2
TOP,Jax,Zac,0.5,2
TOP,Zac,Jax,0.5,2
MIDDLE,Rakan,Zoe,1.0,1
MIDDLE,Zoe,Rakan,0.0,1
TOP,Illaoi,Mordekaiser,0.75,4
TOP,Mordekaiser,Illaoi,0.25,4
JUNGLE,LeeSin,Rumble,0.5,4
JUNGLE,Rumble,LeeSin,0.5,4
JUNGLE,Amumu,Elise,0.0,1
JUNGLE,Elise,Amumu,1.0,1
UTILITY,Sejuani,Nami,0.0,1
UTILITY,Nami,Sejuani,1.0,1
MIDDLE,Pantheon,Zed,0.6,5
MIDDLE,Zed,Pantheon,0.4,5
MIDDLE,Karma,Ezreal,0.0,1
MIDDLE,Ezreal,Karma,1.0,1
TOP,Vayne,Yorick,0.7142857142857143,7
TOP,Yorick,Vayne,0.2857142857142857,7
MIDDLE,Leblanc,Brand,1.0,2
MIDDLE,Brand,Leblanc,0.0,2
UTILITY,Zac,Milio,0.0,2
UTILITY,Milio,Zac,1.0,2
TOP,Tryndamere,Ornn,0.3333333333333333,12
TOP,Ornn,Tryndamere,0.6666666666666666,12
BOTTOM,Teemo,Kaisa,0.0,1
BOTTOM,Kaisa,Teemo,1.0,1
UTILITY,Velkoz,Mel,0.0,1
UTILITY,Mel,Velkoz,1.0,1
MIDDLE,RekSai,Katarina,0.0,1
MIDDLE,Katarina,RekSai,1.0,1
TOP,Brand,Pantheon,1.0,5
TOP,Pantheon,Brand,0.0,5
JUNGLE,Nunu,Sejuani,0.2,5
JUNGLE,Sejuani,Nunu,0.8,5
UTILITY,Amumu,Lux,0.5,2
UTILITY,Lux,Amumu,0.5,2
JUNGLE,Rengar,Khazix,0.7142857142857143,14
JUNGLE,Khazix,Rengar,0.2857142857142857,14
JUNGLE,Warwick,Shaco,0.5,2
JUNGLE,Shaco,Warwick,0.5,2
BOTTOM,Ahri,AurelionSol,0.0,1
BOTTOM,AurelionSol,Ahri,1.0,1
JUNGLE,Nunu,FiddleSticks,0.5,2
JUNGLE,FiddleSticks,Nunu,0.5,2
UTILITY,Velkoz,Ezreal,1.0,1
UTILITY,Ezreal,Velkoz,0.0,1
MIDDLE,Lux,Vex,1.0,2
MIDDLE,Vex,Lux,0.0,2
JUNGLE,Nocturne,Neeko,0.0,1
JUNGLE,Neeko,Nocturne,1.0,1
MIDDLE,Vex,Akshan,0.25,8
MIDDLE,Akshan,Vex,0.75,8
BOTTOM,MissFortune,Vladimir,0.0,2
BOTTOM,Vladimir,MissFortune,1.0,2
TOP,Neeko,Gwen,0.0,1
TOP,Gwen,Neeko,1.0,1
BOTTOM,Taliyah,Xayah,0.0,1
BOTTOM,Xayah,Taliyah,1.0,1
JUNGLE,Kayn,Kindred,0.4444444444444444,9
JUNGLE,Kindred,Kayn,0.5555555555555556,9
MIDDLE,Seraphine,Ezreal,1.0,1
MIDDLE,Ezreal,Seraphine,0.0,1
BOTTOM,Brand,Vayne,1.0,4
BOTTOM,Vayne,Brand,0.0,4
JUNGLE,Lillia,Morgana,1.0,1
JUNGLE,Morgana,Lillia,0.0,1
MIDDLE,Malzahar,Ambessa,0.0,1
MIDDLE,Ambessa,Malzahar,1.0,1
TOP,Anivia,Brand,0.3333333333333333,3
TOP,Brand,Anivia,0.6666666666666666,3
TOP,Kennen,Anivia,0.4,5
TOP,Anivia,Kennen,0.6,5
UTILITY,LeeSin,Braum,1.0,1
UTILITY,Braum,LeeSin,0.0,1
JUNGLE,Belveth,Shaco,0.8,10
JUNGLE,Shaco,Belveth,0.2,10
TOP,Sion,Kaisa,0.4,5
TOP,Kaisa,Sion,0.6,5
TOP,Vayne,Morgana,0.0,1
TOP,Morgana,Vayne,1.0,1
UTILITY,Sona,Amumu,0.0,1
UTILITY,Amumu,Sona,1.0,1
MIDDLE,Kayle,Brand,1.0,2
MIDDLE,Brand,Kayle,0.0,2
TOP,Smolder,Jax,0.5,2
TOP,Jax,Smolder,0.5,2
TOP,Mordekaiser,FiddleSticks,1.0,1
TOP,FiddleSticks,Mordekaiser,0.0,1
JUNGLE,DrMundo,Chogath,1.0,1
JUNGLE,Chogath,DrMundo,0.0,1
TOP,Warwick,Urgot,0.6666666666666666,3
TOP,Urgot,Warwick,0.3333333333333333,3
TOP,Yone,Kennen,0.3333333333333333,3
TOP,Kennen,Yone,0.6666666666666666,3
JUNGLE,Trundle,Graves,0.25,4
JUNGLE,Graves,Trundle,0.75,4
TOP,Kled,Gwen,0.25,4
TOP,Gwen,Kled,0.75,4
TOP,Rumble,Warwick,0.3333333333333333,3
TOP,Warwick,Rumble,0.6666666666666666,3
UTILITY,Nidalee,Rakan,0.0,1
UTILITY,Rakan,Nidalee,1.0,1
JUNGLE,Vi,Mordekaiser,1.0,2
JUNGLE,Mordekaiser,Vi,0.0,2
TOP,Udyr,Yorick,1.0,2
TOP,Yorick,Udyr,0.0,2
MIDDLE,Taliyah,Velkoz,0.5,2
MIDDLE,Velkoz,Taliyah,0.5,2
JUNGLE,FiddleSticks,Zed,1.0,1
JUNGLE,Zed,FiddleSticks,0.0,1
MIDDLE,Chogath,Kassadin,1.0,3
MIDDLE,Kassadin,Chogath,0.0,3
BOTTOM,Veigar,Twitch,0.0,2
BOTTOM,Twitch,Veigar,1.0,2
UTILITY,Darius,Zyra,0.0,1
UTILITY,Zyra,Darius,1.0,1
MIDDLE,Talon,Gwen,0.5,2
MIDDLE,Gwen,Talon,0.5,2
TOP,Zeri,Vayne,1.0,2
TOP,Vayne,Zeri,0.0,2
JUNGLE,Belveth,Morgana,0.0,1
JUNGLE,Morgana,Belveth,1.0,1
TOP,Tryndamere,Quinn,1.0,1
TOP,Quinn,Tryndamere,0.0,1
MIDDLE,Zilean,Jayce,0.5,2
MIDDLE,Jayce,Zilean,0.5,2
UTILITY,Jhin,Karma,0.0,1
UTILITY,Karma,Jhin,1.0,1
TOP,Akali,XinZhao,0.6666666666666666,6
TOP,XinZhao,Akali,0.3333333333333333,6
BOTTOM,Karthus,Annie,1.0,2
BOTTOM,Annie,Karthus,0.0,2
MIDDLE,KSante,Jayce,0.5,2
MIDDLE,Jayce,KSante,0.5,2
MIDDLE,Kassadin,Xerath,1.0,3
MIDDLE,Xerath,Kassadin,0.0,3
TOP,Shyvana,Gnar,0.3333333333333333,3
TOP,Gnar,Shyvana,0.6666666666666666,3
MIDDLE,Gragas,Aurora,0.0,3
MIDDLE,Aurora,Gragas,1.0,3
TOP,Malphite,Poppy,0.75,4
TOP,Poppy,Malphite,0.25,4
JUNGLE,Riven,Hecarim,0.5,2
JUNGLE,Hecarim,Riven,0.5,2
TOP,Gangplank,Gragas,0.6666666666666666,6
TOP,Gragas,Gangplank,0.3333333333333333,6
TOP,Gangplank,Riven,0.6363636363636364,11
TOP,Riven,Gangplank,0.36363636363636365,11
TOP,Vladimir,Yasuo,0.2857142857142857,7
TOP,Yasuo,Vladimir,0.7142857142857143,7
MIDDLE,Ezreal,Ahri,0.375,8
MIDDLE,Ahri,Ezreal,0.625,8
TOP,KogMaw,Anivia,0.5,2
TOP,Anivia,KogMaw,0.5,2
TOP,Camille,Zed,0.75,4
TOP,Zed,Camille,0.25,4
MIDDLE,Akali,XinZhao,0.8181818181818182,11
MIDDLE,XinZhao,Akali,0.18181818181818182,11
UTILITY,LeeSin,Alistar,0.0,2
UTILITY,Alistar,LeeSin,1.0,2
MIDDLE,Rumble,Lux,0.0,1
MIDDLE,Lux,Rumble,1.0,1
TOP,Sejuani,Gwen,0.0,1
TOP,Gwen,Sejuani,1.0,1
UTILITY,Milio,Darius,0.0,1
UTILITY,Darius,Milio,1.0,1
TOP,Janna,Karthus,1.0,1
TOP,Karthus,Janna,0.0,1
MIDDLE,Viktor,Zilean,0.3333333333333333,6
MIDDLE,Zilean,Viktor,0.6666666666666666,6
TOP,Anivia,Naafiri,0.5,4
TOP,Naafiri,Anivia,0.5,4
BOTTOM,Draven,Chogath,0.0,1
BOTTOM,Chogath,Draven,1.0,1
BOTTOM,Brand,Aphelios,0.7142857142857143,7
BOTTOM,Aphelios,Brand,0.2857142857142857,7
JUNGLE,Kayle,JarvanIV,0.0,1
JUNGLE,JarvanIV,Kayle,1.0,1
MIDDLE,Annie,Talon,0.75,4
MIDDLE,Talon,Annie,0.25,4
UTILITY,Maokai,Kayle,0.0,1
UTILITY,Kayle,Maokai,1.0,1
TOP,Brand,Udyr,1.0,1
TOP,Udyr,Brand,0.0,1
MIDDLE,Mel,Brand,0.6666666666666666,3
MIDDLE,Brand,Mel,0.3333333333333333,3
BOTTOM,Seraphine,Syndra,0.6666666666666666,3
BOTTOM,Syndra,Seraphine,0.3333333333333333,3
JUNGLE,Kindred,Fizz,1.0,3
JUNGLE,Fizz,Kindred,0.0,3
TOP,Cassiopeia,Olaf,0.5,10
TOP,Olaf,Cassiopeia,0.5,10
JUNGLE,Hecarim,Warwick,0.6666666666666666,3
JUNGLE,Warwick,Hecarim,0.3333333333333333,3
MIDDLE,Annie,Kaisa,0.0,1
MIDDLE,Kaisa,Annie,1.0,1
UTILITY,Brand,Milio,0.0,2
UTILITY,Milio,Brand,1.0,2
MIDDLE,Cassiopeia,Velkoz,0.4,5
MIDDLE,Velkoz,Cassiopeia,0.6,5
JUNGLE,Naafiri,Udyr,0.4666666666666667,15
JUNGLE,Udyr,Naafiri,0.5333333333333333,15
UTILITY,Brand,Pyke,0.75,4
UTILITY,Pyke,Brand,0.25,4
TOP,Brand,Ambessa,0.5,2
TOP,Ambessa,Brand,0.5,2
UTILITY,Zilean,Hwei,0.0,1
UTILITY,Hwei,Zilean,1.0,1
MIDDLE,Lux,Cassiopeia,0.4,5
MIDDLE,Cassiopeia,Lux,0.6,5
MIDDLE,Katarina,Ezreal,1.0,3
MIDDLE,Ezreal,Katarina,0.0,3
MIDDLE,Hwei,Naafiri,0.16666666666666666,6
MIDDLE,Naafiri,Hwei,0.8333333333333334,6
BOTTOM,Vayne,Kennen,0.0,1
BOTTOM,Kennen,Vayne,1.0,1
JUNGLE,Briar,Elise,0.16666666666666666,6
JUNGLE,Elise,Briar,0.8333333333333334,6
TOP,Ornn,Kindred,1.0,1
TOP,Kindred,Ornn,0.0,1
UTILITY,Brand,Rakan,0.6,5
UTILITY,Rakan,Brand,0.4,5
TOP,DrMundo,Vladimir,0.4444444444444444,9
TOP,Vladimir,DrMundo,0.5555555555555556,9
MIDDLE,Viego,Annie,0.0,1
MIDDLE,Annie,Viego,1.0,1
TOP,Darius,Karma,0.5,2
TOP,Karma,Darius,0.5,2
JUNGLE,Hecarim,Brand,0.16666666666666666,6
JUNGLE,Brand,Hecarim,0.8333333333333334,6
MIDDLE,Tryndamere,Smolder,1.0,1
MIDDLE,Smolder,Tryndamere,0.0,1
TOP,Volibear,Cassiopeia,0.0,3
TOP,Cassiopeia,Volibear,1.0,3
TOP,TahmKench,Camille,1.0,2
TOP,Camille,TahmKench,0.0,2
TOP,Anivia,MasterYi,0.5,2
TOP,MasterYi,Anivia,0.5,2
MIDDLE,Akshan,Zac,0.0,1
MIDDLE,Zac,Akshan,1.0,1
UTILITY,Pantheon,Sylas,0.3333333333333333,6
UTILITY,Sylas,Pantheon,0.6666666666666666,6
TOP,Yasuo,Zac,0.0,1
TOP,Zac,Yasuo,1.0,1
JUNGLE,MasterYi,FiddleSticks,0.375,8
JUNGLE,FiddleSticks,MasterYi,0.625,8
BOTTOM,Samira,Chogath,1.0,1
BOTTOM,Chogath,Samira,0.0,1
JUNGLE,Udyr,Kindred,0.6,5
JUNGLE,Kindred,Udyr,0.4,5
TOP,XinZhao,Zaahen,0.5,4
TOP,Zaahen,XinZhao,0.5,4
MIDDLE,Tryndamere,Viktor,1.0,3
MIDDLE,Viktor,Tryndamere,0.0,3
TOP,Fiora,Quinn,0.0,2
TOP,Quinn,Fiora,1.0,2
MIDDLE,Fizz,Yasuo,0.5,6
MIDDLE,Yasuo,Fizz,0.5,6
TOP,Sett,Aatrox,1.0,2
TOP,Aatrox,Sett,0.0,2
MIDDLE,Fizz,Cassiopeia,0.5714285714285714,14
MIDDLE,Cassiopeia,Fizz,0.42857142857142855,14
JUNGLE,Camille,Naafiri,0.0,1
JUNGLE,Naafiri,Camille,1.0,1
MIDDLE,AurelionSol,Anivia,0.42857142857142855,7
MIDDLE,Anivia,AurelionSol,0.5714285714285714,7
UTILITY,Velkoz,Poppy,0.25,4
UTILITY,Poppy,Velkoz,0.75,4
TOP,Chogath,Udyr,0.5,2
TOP,Udyr,Chogath,0.5,2
MIDDLE,Zed,Singed,0.0,2
MIDDLE,Singed,Zed,1.0,2
TOP,Soraka,Irelia,1.0,1
TOP,Irelia,Soraka,0.0,1
TOP,Olaf,KogMaw,0.25,4
TOP,KogMaw,Olaf,0.75,4
JUNGLE,Trundle,Naafiri,0.5,4
JUNGLE,Naafiri,Trundle,0.5,4
TOP,Akali,Teemo,0.4444444444444444,9
TOP,Teemo,Akali,0.5555555555555556,9
JUNGLE,Teemo,Shaco,0.4,5
JUNGLE,Shaco,Teemo,0.6,5
MIDDLE,Akali,Ezreal,0.5,2
MIDDLE,Ezreal,Akali,0.5,2
MIDDLE,Urgot,Sion,0.0,1
MIDDLE,Sion,Urgot,1.0,1
TOP,Gangplank,Yunara,0.0,1
TOP,Yunara,Gangplank,1.0,1
UTILITY,Thresh,Brand,0.3333333333333333,3
UTILITY,Brand,Thresh,0.6666666666666666,3
MIDDLE,Kassadin,AurelionSol,0.3333333333333333,6
MIDDLE,AurelionSol,Kassadin,0.6666666666666666,6
TOP,Maokai,DrMundo,0.5,4
TOP,DrMundo,Maokai,0.5,4
UTILITY,Quinn,Janna,1.0,1
UTILITY,Janna,Quinn,0.0,1
TOP,Vladimir,Anivia,0.6,5
TOP,Anivia,Vladimir,0.4,5
BOTTOM,Smolder,Chogath,1.0,2
BOTTOM,Chogath,Smolder,0.0,2
MIDDLE,Ezreal,Leblanc,0.25,4
MIDDLE,Leblanc,Ezreal,0.75,4
JUNGLE,MonkeyKing,Shaco,0.5714285714285714,14
JUNGLE,Shaco,MonkeyKing,0.42857142857142855,14
MIDDLE,AurelionSol,TwistedFate,0.5,4
MIDDLE,TwistedFate,AurelionSol,0.5,4
MIDDLE,Lissandra,Fizz,0.75,8
MIDDLE,Fizz,Lissandra,0.25,8
UTILITY,Zyra,Renata,0.0,1
UTILITY,Renata,Zyra,1.0,1
TOP,Rumble,Jhin,1.0,1
TOP,Jhin,Rumble,0.0,1
MIDDLE,Nunu,Yone,0.5,4
MIDDLE,Yone,Nunu,0.5,4
TOP,Talon,Renekton,1.0,2
TOP,Renekton,Talon,0.0,2
TOP,Kayle,Orianna,1.0,1
TOP,Orianna,Kayle,0.0,1
MIDDLE,Katarina,KogMaw,1.0,7
MIDDLE,KogMaw,Katarina,0.0,7
TOP,Rumble,Chogath,0.6,5
TOP,Chogath,Rumble,0.4,5
BOTTOM,Fiora,MissFortune,0.3333333333333333,3
BOTTOM,MissFortune,Fiora,0.6666666666666666,3
UTILITY,Nidalee,Senna,0.25,4
UTILITY,Senna,Nidalee,0.75,4
UTILITY,Swain,Nidalee,0.0,1
UTILITY,Nidalee,Swain,1.0,1
JUNGLE,Rengar,Shyvana,0.75,8
JUNGLE,Shyvana,Rengar,0.25,8
TOP,Naafiri,Cassiopeia,0.6666666666666666,3
TOP,Cassiopeia,Naafiri,0.3333333333333333,3
TOP,Nasus,Illaoi,0.5,2
TOP,Illaoi,Nasus,0.5,2
TOP,Yone,Zoe,0.5714285714285714,7
TOP,Zoe,Yone,0.42857142857142855,7
UTILITY,Neeko,Heimerdinger,1.0,1
UTILITY,Heimerdinger,Neeko,0.0,1
TOP,Chogath,Ekko,1.0,1
TOP,Ekko,Chogath,0.0,1
UTILITY,Taric,TahmKench,0.5,2
UTILITY,TahmKench,Taric,0.5,2
TOP,XinZhao,Renekton,0.3333333333333333,6
TOP,Renekton,XinZhao,0.6666666666666666,6
TOP,Gwen,Tryndamere,1.0,2
TOP,Tryndamere,Gwen,0.0,2
TOP,Kayle,Mordekaiser,0.0,2
TOP,Mordekaiser,Kayle,1.0,2
TOP,Sion,Corki,0.5,2
TOP,Corki,Sion,0.5,2
JUNGLE,Darius,Hecarim,0.5,2
JUNGLE,Hecarim,Darius,0.5,2
UTILITY,Maokai,Zilean,0.6666666666666666,3
UTILITY,Zilean,Maokai,0.3333333333333333,3
MIDDLE,Malphite,Gangplank,1.0,1
MIDDLE,Gangplank,Malphite,0.0,1
TOP,Renekton,Akshan,1.0,1
TOP,Akshan,Renekton,0.0,1
UTILITY,Karma,Brand,1.0,6
UTILITY,Brand,Karma,0.0,6
TOP,Volibear,Gangplank,0.0,1
TOP,Gangplank,Volibear,1.0,1
TOP,TahmKench,Zilean,0.0,1
TOP,Zilean,TahmKench,1.0,1
JUNGLE,Shyvana,Lillia,0.5714285714285714,7
JUNGLE,Lillia,Shyvana,0.42857142857142855,7
TOP,Illaoi,RekSai,1.0,1
TOP,RekSai,Illaoi,0.0,1
TOP,Kennen,Varus,0.375,8
TOP,Varus,Kennen,0.625,8
MIDDLE,Ezreal,Sylas,0.5,2
MIDDLE,Sylas,Ezreal,0.5,2
TOP,Azir,Aurora,0.0,1
TOP,Aurora,Azir,1.0,1
TOP,Naafiri,Vladimir,0.5,2
TOP,Vladimir,Naafiri,0.5,2
MIDDLE,Yasuo,Renekton,0.36363636363636365,11
MIDDLE,Renekton,Yasuo,0.6363636363636364,11
TOP,Karma,Rumble,0.5,4
TOP,Rumble,Karma,0.5,4
UTILITY,Zyra,Seraphine,0.3333333333333333,3
UTILITY,Seraphine,Zyra,0.6666666666666666,3
TOP,Kassadin,Vladimir,0.5,2
TOP,Vladimir,Kassadin,0.5,2
TOP,Heimerdinger,XinZhao,0.0,2
TOP,XinZhao,Heimerdinger,1.0,2
JUNGLE,Khazix,Volibear,1.0,1
JUNGLE,Volibear,Khazix,0.0,1
MIDDLE,Ryze,Nunu,0.5,4
MIDDLE,Nunu,Ryze,0.5,4
MIDDLE,Annie,Karthus,0.75,4
MIDDLE,Karthus,Annie,0.25,4
MIDDLE,Zed,Garen,0.2,5
MIDDLE,Garen,Zed,0.8,5
TOP,MasterYi,Gangplank,0.0,1
TOP,Gangplank,MasterYi,1.0,1
TOP,Jax,Zed,0.3333333333333333,3
TOP,Zed,Jax,0.6666666666666666,3
TOP,Poppy,Warwick,0.0,1
TOP,Warwick,Poppy,1.0,1
UTILITY,Velkoz,Thresh,0.7272727272727273,11
UTILITY,Thresh,Velkoz,0.2727272727272727,11
MIDDLE,Kayle,Nasus,0.0,1
MIDDLE,Nasus,Kayle,1.0,1
TOP,Ornn,Leblanc,0.0,1
TOP,Leblanc,Ornn,1.0,1
JUNGLE,Nocturne,Gragas,0.0,2
JUNGLE,Gragas,Nocturne,1.0,2
MIDDLE,Ziggs,Naafiri,0.3333333333333333,3
MIDDLE,Naafiri,Ziggs,0.6666666666666666,3
MIDDLE,Gangplank,Zed,0.8,5
MIDDLE,Zed,Gangplank,0.2,5
TOP,XinZhao,Mordekaiser,1.0,1
TOP,Mordekaiser,XinZhao,0.0,1
TOP,Ashe,Vayne,0.5,2
TOP,Vayne,Ashe,0.5,2
BOTTOM,Samira,Mel,0.5,4
BOTTOM,Mel,Samira,0.5,4
JUNGLE,Nasus,Shaco,1.0,2
JUNGLE,Shaco,Nasus,0.0,2
UTILITY,Swain,Soraka,1.0,1
UTILITY,Soraka,Swain,0.0,1
MIDDLE,Neeko,Kassadin,0.0,2
MIDDLE,Kassadin,Neeko,1.0,2
MIDDLE,Syndra,Talon,0.4,5
MIDDLE,Talon,Syndra,0.6,5
TOP,MonkeyKing,Zaahen,0.5,2
TOP,Zaahen,MonkeyKing,0.5,2
UTILITY,Zyra,Leona,0.0,1
UTILITY,Leona,Zyra,1.0,1
JUNGLE,Zed,Ivern,0.42857142857142855,7
JUNGLE,Ivern,Zed,0.5714285714285714,7
MIDDLE,KogMaw,Talon,0.0,1
MIDDLE,Talon,KogMaw,1.0,1
JUNGLE,Belveth,Talon,0.5333333333333333,15
JUNGLE,Talon,Belveth,0.4666666666666667,15
TOP,Shyvana,Shen,0.0,2
TOP,Shen,Shyvana,1.0,2
UTILITY,MissFortune,Nami,0.0,1
UTILITY,Nami,MissFortune,1.0,1
TOP,Camille,Vladimir,0.5,4
TOP,Vladimir,Camille,0.5,4
JUNGLE,Elise,Zac,0.0,1
JUNGLE,Zac,Elise,1.0,1
MIDDLE,XinZhao,Sylas,0.8571428571428571,14
MIDDLE,Sylas,XinZhao,0.14285714285714285,14
MIDDLE,Kassadin,Sion,0.0,2
MIDDLE,Sion,Kassadin,1.0,2
BOTTOM,Cassiopeia,Kalista,0.5454545454545454,11
BOTTOM,Kalista,Cassiopeia,0.45454545454545453,11
JUNGLE,Rengar,Sett,0.0,1
JUNGLE,Sett,Rengar,1.0,1
MIDDLE,Ambessa,Syndra,0.3333333333333333,3
MIDDLE,Syndra,Ambessa,0.6666666666666666,3
MIDDLE,Quinn,KogMaw,1.0,1
MIDDLE,KogMaw,Quinn,0.0,1
TOP,Teemo,Gangplank,0.875,8
TOP,Gangplank,Teemo,0.125,8
TOP,DrMundo,Ahri,0.0,2
TOP,Ahri,DrMundo,1.0,2
JUNGLE,Elise,Sylas,0.6923076923076923,13
JUNGLE,Sylas,Elise,0.3076923076923077,13
TOP,Viktor,Urgot,1.0,1
TOP,Urgot,Viktor,0.0,1
BOTTOM,Vayne,Caitlyn,0.2,10
BOTTOM,Caitlyn,Vayne,0.8,10
BOTTOM,Vayne,Nilah,0.6666666666666666,3
BOTTOM,Nilah,Vayne,0.3333333333333333,3
TOP,Smolder,Gragas,0.0,1
TOP,Gragas,Smolder,1.0,1
TOP,Zaahen,Annie,1.0,2
